Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,line,name,mold_name,time,date,count,working,emergency_stop,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,molten_volume,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,upper_mold_temp3,lower_mold_temp1,lower_mold_temp2,lower_mold_temp3,sleeve_temperature,physical_strength,Coolant_temperature,EMS_operation_time,tryshot_signal,mold_code,heating_furnace,anomalyornot,anomaly_detail,probability,passorfail,registration_time,shap1,shap2,shap3
87,87,87,87,73699,0,0,0,0,3786,6,0,0,728.0,117,122,105.0,106.0,68.0,324.0,48.0,99.0,143.0,1449.0,167.0,156.0,958.0,275.0,655.0,27.0,23,0,8722,2,,,0.020339174196124,0.0,2019-03-12 08:13:10,sleeve_temperature,cast_pressure,physical_strength
88,88,88,88,73700,0,0,0,0,3795,5,0,0,729.0,122,120,109.0,112.0,78.0,171.0,49.0,103.0,154.0,1449.0,150.0,219.0,1449.0,324.0,691.0,26.0,23,0,8917,2,,,0.982947505275424,1.0,2019-03-12 08:13:46,cast_pressure,lower_mold_temp1,upper_mold_temp2
89,89,89,89,73701,0,0,0,0,3796,7,0,0,729.0,124,120,110.0,112.0,,322.0,56.0,199.0,117.0,1449.0,91.0,172.0,1449.0,407.0,723.0,27.0,6,1,8412,0,,,0.0009477260755375,0.0,2019-03-12 08:13:50,upper_mold_temp1,cast_pressure,Coolant_temperature
90,90,90,90,73702,0,0,0,0,3802,7,0,0,728.0,116,122,105.0,106.0,68.0,324.0,48.0,99.0,149.0,1449.0,172.0,156.0,958.0,284.0,655.0,27.0,23,1,8722,2,,,0.0104628335684537,0.0,2019-03-12 08:14:57,cast_pressure,physical_strength,upper_mold_temp1
91,91,91,91,73703,0,0,0,0,3813,6,0,0,730.0,120,121,110.0,112.0,77.0,330.0,50.0,104.0,156.0,1449.0,154.0,228.0,1449.0,329.0,700.0,26.0,23,1,8917,2,,,0.0027247193366193,0.0,2019-03-12 08:15:55,lower_mold_temp1,cast_pressure,sleeve_temperature
92,92,92,92,73704,0,0,0,0,3815,8,0,0,729.0,121,120,110.0,112.0,,321.0,53.0,196.0,114.0,1449.0,96.0,180.0,1449.0,411.0,734.0,28.0,6,1,8412,0,,,0.0009477260755375,0.0,2019-03-12 08:15:58,upper_mold_temp1,cast_pressure,Coolant_temperature
93,93,93,93,73705,0,0,0,0,3819,8,0,0,728.0,122,121,105.0,106.0,66.0,324.0,50.0,104.0,153.0,1449.0,177.0,165.0,952.0,292.0,665.0,27.0,23,1,8722,2,,,0.0093351639807224,0.0,2019-03-12 08:17:03,cast_pressure,physical_strength,sleeve_temperature
94,94,94,94,73706,0,0,0,0,3829,7,0,0,731.0,122,122,110.0,112.0,77.0,330.0,50.0,105.0,159.0,1449.0,159.0,237.0,1449.0,335.0,697.0,27.0,23,1,8917,2,,,0.0023946860588516,0.0,2019-03-12 08:17:46,lower_mold_temp1,facility_operation_cycleTime,cast_pressure
95,95,95,95,73707,0,0,0,0,3830,9,0,0,729.0,119,121,110.0,112.0,,320.0,55.0,200.0,114.0,1449.0,99.0,183.0,1449.0,409.0,730.0,28.0,6,1,8412,0,,,0.0009477260755375,0.0,2019-03-12 08:17:48,upper_mold_temp1,cast_pressure,Coolant_temperature
96,96,96,96,73708,0,0,0,0,3838,9,0,0,728.0,119,121,105.0,106.0,66.0,325.0,49.0,106.0,156.0,1449.0,182.0,169.0,950.0,293.0,656.0,28.0,23,1,8722,2,,,0.0093351639807224,0.0,2019-03-12 08:19:10,cast_pressure,physical_strength,upper_mold_temp1
97,97,97,97,73709,0,0,0,0,3846,8,0,0,731.0,122,123,110.0,112.0,75.0,330.0,48.0,103.0,161.0,1449.0,163.0,245.0,1449.0,338.0,700.0,27.0,23,1,8917,2,,,0.0021535156886423,0.0,2019-03-12 08:19:52,cast_pressure,lower_mold_temp1,sleeve_temperature
98,98,98,98,73710,0,0,0,0,3847,10,0,0,729.0,121,121,110.0,112.0,,318.0,53.0,204.0,112.0,1449.0,102.0,188.0,1449.0,410.0,728.0,28.0,6,1,8412,0,,,0.0009477260755375,0.0,2019-03-12 08:19:54,upper_mold_temp1,cast_pressure,Coolant_temperature
99,99,99,99,73711,0,0,0,0,3855,10,0,0,728.0,120,132,105.0,106.0,65.0,325.0,50.0,104.0,153.0,1449.0,178.0,172.0,956.0,290.0,665.0,28.0,23,1,8722,2,,,0.007320862263441,0.0,2019-03-12 08:21:18,cast_pressure,physical_strength,sleeve_temperature
100,100,100,100,73712,0,0,0,0,3862,9,0,0,731.0,122,123,110.0,112.0,74.0,330.0,54.0,104.0,163.0,1449.0,166.0,252.0,1449.0,340.0,700.0,27.0,23,1,8917,2,,,0.0021535156886423,0.0,2019-03-12 08:21:54,cast_pressure,sleeve_temperature,facility_operation_cycleTime
101,101,101,101,73713,0,0,0,0,3863,11,0,0,730.0,119,123,110.0,112.0,,319.0,52.0,205.0,114.0,1449.0,104.0,188.0,1449.0,406.0,734.0,29.0,6,1,8412,0,,,0.0003744845453184,0.0,2019-03-12 08:21:56,upper_mold_temp1,cast_pressure,molten_temp
102,102,102,102,73714,0,0,0,0,3868,11,0,0,728.0,130,124,105.0,106.0,64.0,325.0,45.0,106.0,157.0,1449.0,182.0,175.0,954.0,295.0,651.0,28.0,23,1,8722,2,,,0.0083345640450716,0.0,2019-03-12 08:23:12,cast_pressure,physical_strength,upper_mold_temp1
103,103,103,103,73715,0,0,0,0,3878,10,0,0,731.0,122,123,110.0,112.0,74.0,330.0,51.0,102.0,164.0,1449.0,168.0,258.0,1449.0,341.0,696.0,27.0,23,1,8917,2,,,0.0018843206110108,0.0,2019-03-12 08:23:54,cast_pressure,sleeve_temperature,lower_mold_temp1
104,104,104,104,73716,0,0,0,0,3882,12,0,0,731.0,119,123,110.0,112.0,,319.0,52.0,171.0,111.0,1449.0,104.0,173.0,1449.0,382.0,733.0,29.0,6,1,8412,0,,,0.0009926315397024,0.0,2019-03-12 08:24:39,cast_pressure,biscuit_thickness,upper_mold_temp1
105,105,105,105,73717,0,0,0,0,3885,12,0,0,729.0,122,121,105.0,106.0,64.0,325.0,50.0,108.0,160.0,1449.0,184.0,176.0,955.0,303.0,663.0,29.0,23,1,8722,2,,,0.006362862419337,0.0,2019-03-12 08:25:13,cast_pressure,physical_strength,upper_mold_temp1
106,106,106,106,73718,0,0,0,0,3896,11,0,0,731.0,122,123,110.0,112.0,73.0,330.0,46.0,102.0,166.0,1449.0,171.0,264.0,1449.0,343.0,699.0,28.0,23,1,8917,2,,,0.0018692623291406,0.0,2019-03-12 08:25:59,cast_pressure,sleeve_temperature,lower_mold_temp1
107,107,107,107,73719,0,0,0,0,3898,13,0,0,731.0,136,118,110.0,112.0,,318.0,55.0,201.0,115.0,1449.0,106.0,186.0,1449.0,403.0,731.0,29.0,6,1,8412,0,,,0.0003744845453184,0.0,2019-03-12 08:26:43,upper_mold_temp1,cast_pressure,molten_temp
108,108,108,108,73720,0,0,0,0,3902,13,0,0,729.0,120,121,105.0,106.0,62.0,325.0,47.0,109.0,164.0,1449.0,187.0,179.0,956.0,304.0,659.0,29.0,23,1,8722,2,,,0.0043412069790065,0.0,2019-03-12 08:27:18,cast_pressure,physical_strength,upper_mold_temp1
109,109,109,109,73721,0,0,0,0,3911,12,0,0,731.0,122,123,110.0,112.0,72.0,329.0,47.0,102.0,167.0,1449.0,172.0,267.0,1449.0,346.0,696.0,28.0,23,1,8917,2,,,0.0018692623291406,0.0,2019-03-12 08:28:01,cast_pressure,sleeve_temperature,lower_mold_temp1
110,110,110,110,73722,0,0,0,0,3915,14,0,0,732.0,117,124,110.0,112.0,,318.0,55.0,203.0,114.0,1449.0,108.0,188.0,1449.0,409.0,719.0,29.0,6,1,8412,0,,,0.0003744845453184,0.0,2019-03-12 08:28:45,upper_mold_temp1,cast_pressure,molten_temp
111,111,111,111,73723,0,0,0,0,3920,14,0,0,729.0,120,121,105.0,106.0,62.0,324.0,43.0,110.0,164.0,1449.0,187.0,181.0,960.0,305.0,658.0,29.0,23,1,8722,2,,,0.0039658737368881,0.0,2019-03-12 08:29:20,cast_pressure,physical_strength,biscuit_thickness
112,112,112,112,73724,0,0,0,0,3929,13,0,0,731.0,122,123,110.0,112.0,71.0,330.0,51.0,102.0,168.0,1449.0,173.0,272.0,1449.0,345.0,700.0,28.0,23,1,8917,2,,,0.0023644798092237,0.0,2019-03-12 08:30:06,lower_mold_temp1,sleeve_temperature,cast_pressure
113,113,113,113,73725,0,0,0,0,3933,15,0,0,732.0,124,124,110.0,112.0,,319.0,54.0,204.0,119.0,1449.0,109.0,192.0,1449.0,414.0,699.0,30.0,6,1,8412,0,,,0.000350644782884,0.0,2019-03-12 08:30:49,upper_mold_temp1,cast_pressure,high_section_speed
114,114,114,114,73726,0,0,0,0,3939,15,0,0,729.0,119,120,105.0,106.0,62.0,324.0,46.0,111.0,165.0,1449.0,188.0,181.0,956.0,306.0,655.0,29.0,23,1,8722,2,,,0.0039658737368881,0.0,2019-03-12 08:31:30,cast_pressure,physical_strength,upper_mold_temp1
115,115,115,115,73727,0,0,0,0,3946,14,0,0,731.0,123,123,110.0,112.0,70.0,330.0,47.0,101.0,168.0,1449.0,174.0,275.0,1449.0,347.0,700.0,28.0,23,1,8917,2,,,0.0023644798092237,0.0,2019-03-12 08:32:11,lower_mold_temp1,sleeve_temperature,cast_pressure
116,116,116,116,73728,0,0,0,0,3951,16,0,0,732.0,123,123,110.0,112.0,,318.0,53.0,206.0,118.0,1449.0,111.0,196.0,1449.0,412.0,734.0,30.0,6,1,8412,0,,,0.0003744845453184,0.0,2019-03-12 08:32:52,upper_mold_temp1,cast_pressure,molten_temp
117,117,117,117,73729,0,0,0,0,3956,16,0,0,729.0,119,120,105.0,106.0,60.0,325.0,50.0,112.0,166.0,1449.0,193.0,183.0,951.0,306.0,653.0,30.0,23,1,8722,2,,,0.0039658737368881,0.0,2019-03-12 08:33:25,cast_pressure,physical_strength,upper_mold_temp1
118,118,118,118,73730,0,0,0,0,3964,15,0,0,731.0,123,123,110.0,112.0,70.0,330.0,51.0,101.0,169.0,1449.0,175.0,277.0,1449.0,349.0,700.0,28.0,23,1,8917,2,,,0.0014266652522445,0.0,2019-03-12 08:34:14,cast_pressure,facility_operation_cycleTime,physical_strength
119,119,119,119,73731,0,0,0,0,3968,17,0,0,732.0,123,124,110.0,112.0,,317.0,56.0,208.0,124.0,1449.0,112.0,198.0,1449.0,407.0,701.0,30.0,6,1,8412,0,,,0.0003571792913135,0.0,2019-03-12 08:34:57,upper_mold_temp1,cast_pressure,molten_temp
120,120,120,120,73732,0,0,0,0,3971,17,0,0,729.0,121,123,105.0,106.0,59.0,325.0,51.0,112.0,165.0,1449.0,193.0,185.0,966.0,303.0,657.0,30.0,23,1,8722,2,,,0.0039658737368881,0.0,2019-03-12 08:35:26,cast_pressure,physical_strength,upper_mold_temp1
121,121,121,121,73733,0,0,0,0,3978,16,0,0,730.0,123,123,110.0,112.0,69.0,330.0,48.0,101.0,170.0,1449.0,176.0,277.0,1449.0,353.0,696.0,28.0,23,1,8917,2,,,0.0014266652522445,0.0,2019-03-12 08:36:14,cast_pressure,lower_mold_temp1,facility_operation_cycleTime
122,122,122,122,73734,0,0,0,0,3982,18,0,0,731.0,124,124,110.0,113.0,,318.0,56.0,209.0,117.0,1449.0,114.0,200.0,1449.0,411.0,712.0,31.0,6,1,8412,0,,,0.0002495347289368,0.0,2019-03-12 08:36:59,upper_mold_temp1,cast_pressure,molten_temp
123,123,123,123,73735,0,0,0,0,3990,18,0,0,729.0,121,123,105.0,106.0,58.0,324.0,51.0,112.0,156.0,1449.0,181.0,185.0,966.0,286.0,659.0,30.0,23,1,8722,2,,,0.0085317604243755,0.0,2019-03-12 08:38:00,cast_pressure,physical_strength,upper_mold_temp1
124,124,124,124,73736,0,0,0,0,3993,17,0,0,729.0,123,123,110.0,113.0,68.0,329.0,49.0,101.0,170.0,1449.0,177.0,277.0,1449.0,359.0,700.0,28.0,23,1,8917,2,,,0.0016114091176218,0.0,2019-03-12 08:38:20,cast_pressure,facility_operation_cycleTime,lower_mold_temp1
125,125,125,125,73737,0,0,0,0,3997,19,0,0,731.0,124,124,110.0,112.0,,318.0,54.0,208.0,116.0,1449.0,115.0,201.0,1449.0,406.0,733.0,31.0,6,1,8412,0,,,0.0002563366433605,0.0,2019-03-12 08:39:05,upper_mold_temp1,cast_pressure,molten_temp
126,126,126,126,73738,0,0,0,0,4007,19,0,0,730.0,154,124,105.0,106.0,58.0,324.0,52.0,109.0,161.0,1449.0,184.0,185.0,955.0,300.0,653.0,30.0,23,1,8722,2,,,0.0083345640450716,0.0,2019-03-12 08:40:05,cast_pressure,physical_strength,upper_mold_temp1
127,127,127,127,73739,0,0,0,0,4008,18,0,0,727.0,123,123,110.0,112.0,67.0,330.0,45.0,101.0,171.0,1449.0,178.0,278.0,1449.0,364.0,699.0,29.0,23,1,8917,2,,,0.0025328652414909,0.0,2019-03-12 08:40:20,cast_pressure,lower_mold_temp1,facility_operation_cycleTime
128,128,128,128,73740,0,0,0,0,4012,20,0,0,730.0,123,123,110.0,112.0,,317.0,56.0,210.0,116.0,1449.0,116.0,200.0,1449.0,409.0,726.0,31.0,6,1,8412,0,,,0.0002495347289368,0.0,2019-03-12 08:41:00,upper_mold_temp1,cast_pressure,molten_temp
129,129,129,129,73741,0,0,0,0,4023,20,0,0,731.0,124,125,105.0,106.0,56.0,325.0,49.0,111.0,163.0,1449.0,187.0,187.0,954.0,305.0,653.0,31.0,23,1,8722,2,,,0.0033303385134786,0.0,2019-03-12 08:42:14,cast_pressure,physical_strength,upper_mold_temp1
130,130,130,130,73742,0,0,0,0,4024,19,0,0,728.0,123,123,110.0,112.0,66.0,330.0,50.0,106.0,172.0,1449.0,179.0,280.0,1449.0,364.0,698.0,29.0,23,1,8917,2,,,0.0025328652414909,0.0,2019-03-12 08:42:24,cast_pressure,lower_mold_temp1,facility_operation_cycleTime
131,131,131,131,73743,0,0,0,0,4028,21,0,0,729.0,123,124,110.0,113.0,,317.0,56.0,207.0,115.0,1449.0,116.0,200.0,1449.0,412.0,733.0,31.0,6,1,8412,0,,,0.0002563366433605,0.0,2019-03-12 08:43:11,upper_mold_temp1,cast_pressure,molten_temp
132,132,132,132,73744,0,0,0,0,4038,21,0,0,731.0,124,125,105.0,106.0,56.0,325.0,47.0,111.0,164.0,1449.0,189.0,188.0,953.0,305.0,654.0,31.0,23,1,8722,2,,,0.0033303385134786,0.0,2019-03-12 08:44:23,cast_pressure,physical_strength,upper_mold_temp1
133,133,133,133,73745,0,0,0,0,4039,20,0,0,727.0,122,123,110.0,112.0,65.0,330.0,49.0,103.0,172.0,1449.0,179.0,280.0,1449.0,365.0,700.0,29.0,23,1,8917,2,,,0.0025328652414909,0.0,2019-03-12 08:44:31,cast_pressure,lower_mold_temp1,facility_operation_cycleTime
134,134,134,134,73746,0,0,0,0,4044,22,0,0,729.0,124,123,110.0,112.0,,316.0,55.0,212.0,116.0,1449.0,117.0,200.0,1449.0,409.0,732.0,31.0,6,1,8412,0,,,0.0002495347289368,0.0,2019-03-12 08:45:24,upper_mold_temp1,cast_pressure,molten_temp
135,135,135,135,73747,0,0,0,0,4054,22,0,0,731.0,122,124,105.0,106.0,56.0,325.0,50.0,112.0,165.0,1449.0,191.0,188.0,958.0,306.0,652.0,31.0,23,1,8722,2,,,0.0039658737368881,0.0,2019-03-12 08:46:29,cast_pressure,physical_strength,upper_mold_temp1
136,136,136,136,73748,0,0,0,0,4056,21,0,0,727.0,123,123,110.0,112.0,64.0,330.0,47.0,106.0,172.0,1449.0,180.0,281.0,1449.0,366.0,700.0,29.0,23,1,8917,2,,,0.0025328652414909,0.0,2019-03-12 08:46:34,cast_pressure,lower_mold_temp1,facility_operation_cycleTime
137,137,137,137,73749,0,0,0,0,4061,23,0,0,728.0,123,123,110.0,112.0,,317.0,56.0,207.0,120.0,1449.0,118.0,199.0,1449.0,414.0,717.0,31.0,6,1,8412,0,,,0.0002563366433605,0.0,2019-03-12 08:47:24,upper_mold_temp1,cast_pressure,molten_temp
138,138,138,138,73750,0,0,0,0,4072,23,0,0,731.0,123,124,105.0,106.0,54.0,324.0,50.0,112.0,166.0,1449.0,192.0,188.0,958.0,303.0,650.0,31.0,23,1,8722,2,,,0.0039658737368881,0.0,2019-03-12 08:48:24,cast_pressure,physical_strength,upper_mold_temp1
139,139,139,139,73751,0,0,0,0,4074,22,0,0,727.0,123,123,110.0,112.0,64.0,330.0,44.0,140.0,172.0,1449.0,180.0,283.0,1449.0,365.0,695.0,29.0,23,1,8917,2,,,0.0022710190365562,0.0,2019-03-12 08:48:36,cast_pressure,lower_mold_temp1,Coolant_temperature
140,140,140,140,73752,0,0,0,0,4081,24,0,0,729.0,123,124,110.0,112.0,,332.0,53.0,207.0,118.0,1449.0,118.0,198.0,1449.0,410.0,723.0,31.0,6,1,8412,0,,,0.0002563366433605,0.0,2019-03-12 08:49:31,upper_mold_temp1,cast_pressure,high_section_speed
141,141,141,141,73753,0,0,0,0,4088,24,0,0,731.0,124,126,105.0,106.0,53.0,324.0,52.0,113.0,166.0,1449.0,193.0,189.0,962.0,300.0,654.0,31.0,23,1,8722,2,,,0.0048930244520306,0.0,2019-03-12 08:50:27,cast_pressure,physical_strength,upper_mold_temp1
142,142,142,142,73754,0,0,0,0,4091,23,0,0,727.0,122,123,110.0,112.0,63.0,330.0,51.0,125.0,173.0,1449.0,181.0,284.0,1449.0,367.0,694.0,29.0,23,1,8917,2,,,0.0025328652414909,0.0,2019-03-12 08:50:42,cast_pressure,lower_mold_temp1,Coolant_temperature
143,143,143,143,73755,0,0,0,0,4098,25,0,0,729.0,125,123,110.0,112.0,,331.0,54.0,208.0,116.0,1449.0,119.0,199.0,1449.0,412.0,715.0,32.0,6,1,8412,0,,,0.0002563366433605,0.0,2019-03-12 08:51:35,cast_pressure,upper_mold_temp1,high_section_speed
144,144,144,144,73756,0,0,0,0,4108,24,0,0,726.0,122,123,110.0,112.0,62.0,330.0,46.0,116.0,173.0,1449.0,181.0,284.0,1449.0,369.0,695.0,29.0,23,1,8917,2,,,0.0025328652414909,0.0,2019-03-12 08:52:41,cast_pressure,lower_mold_temp1,Coolant_temperature
145,145,145,145,73757,0,0,0,0,4109,25,0,0,730.0,124,125,105.0,115.0,52.0,324.0,40.0,113.0,166.0,1449.0,193.0,192.0,987.0,303.0,648.0,31.0,23,1,8722,2,,,0.0069332546554505,0.0,2019-03-12 08:52:45,cast_pressure,physical_strength,sleeve_temperature
146,146,146,146,73758,0,0,0,0,4116,26,0,0,729.0,123,126,110.0,113.0,,318.0,50.0,207.0,122.0,1449.0,119.0,199.0,1449.0,411.0,728.0,32.0,6,1,8412,0,,,0.0002663968480192,0.0,2019-03-12 08:53:37,upper_mold_temp1,cast_pressure,molten_temp
147,147,147,147,73759,0,0,0,0,4122,26,0,0,729.0,119,121,105.0,106.0,54.0,324.0,46.0,114.0,169.0,1449.0,195.0,191.0,977.0,307.0,660.0,32.0,23,1,8722,2,,,0.0036189195234328,0.0,2019-03-12 08:54:53,cast_pressure,physical_strength,upper_mold_temp1
148,148,148,148,73760,0,0,0,0,4123,25,0,0,727.0,122,123,110.0,113.0,61.0,330.0,47.0,109.0,173.0,1449.0,182.0,284.0,1449.0,368.0,699.0,30.0,23,1,8917,2,,,0.0026204096011275,0.0,2019-03-12 08:54:55,cast_pressure,lower_mold_temp1,facility_operation_cycleTime
149,149,149,149,73761,0,0,0,0,4131,27,0,0,731.0,124,124,110.0,113.0,,317.0,55.0,206.0,127.0,1449.0,120.0,199.0,1449.0,417.0,730.0,32.0,6,1,8412,0,,,0.0002687574014998,0.0,2019-03-12 08:55:34,upper_mold_temp1,cast_pressure,molten_temp
150,150,150,150,73762,0,0,0,0,4140,27,0,0,729.0,123,124,105.0,107.0,52.0,324.0,48.0,114.0,168.0,1449.0,195.0,191.0,997.0,301.0,651.0,32.0,23,1,8722,2,,,0.0036189195234328,0.0,2019-03-12 08:56:44,cast_pressure,physical_strength,upper_mold_temp1
151,151,151,151,73763,0,0,0,0,4141,26,0,0,728.0,123,123,110.0,112.0,60.0,329.0,46.0,106.0,174.0,1449.0,182.0,286.0,1449.0,370.0,697.0,30.0,23,1,8917,2,,,0.0023097169229628,0.0,2019-03-12 08:56:54,cast_pressure,lower_mold_temp1,facility_operation_cycleTime
152,152,152,152,73764,0,0,0,0,4150,28,0,0,731.0,123,124,110.0,112.0,,317.0,54.0,208.0,121.0,1449.0,120.0,200.0,1449.0,417.0,712.0,32.0,6,1,8412,0,,,0.0002563366433605,0.0,2019-03-12 08:57:36,upper_mold_temp1,cast_pressure,molten_temp
153,153,153,153,73765,0,0,0,0,4157,28,0,0,728.0,123,124,105.0,106.0,51.0,325.0,48.0,114.0,168.0,1449.0,193.0,191.0,997.0,303.0,651.0,32.0,23,1,8722,2,,,0.0036189195234328,0.0,2019-03-12 08:58:46,cast_pressure,physical_strength,upper_mold_temp1
154,154,154,154,73766,0,0,0,0,4159,27,0,0,727.0,123,123,110.0,112.0,59.0,329.0,48.0,108.0,174.0,1449.0,182.0,288.0,1449.0,369.0,696.0,30.0,23,1,8917,2,,,0.0023097169229628,0.0,2019-03-12 08:58:57,cast_pressure,lower_mold_temp1,Coolant_temperature
155,155,155,155,73767,0,0,0,0,4168,29,0,0,731.0,123,127,110.0,112.0,,317.0,55.0,208.0,118.0,1449.0,120.0,198.0,1449.0,413.0,727.0,33.0,6,1,8412,0,,,0.0002563366433605,0.0,2019-03-12 08:59:43,upper_mold_temp1,cast_pressure,molten_temp
156,156,156,156,73768,0,0,0,0,4176,29,0,0,728.0,123,125,105.0,106.0,50.0,325.0,50.0,114.0,168.0,1449.0,192.0,191.0,975.0,304.0,663.0,32.0,23,1,8722,2,,,0.0030388145241886,0.0,2019-03-12 09:01:02,cast_pressure,physical_strength,upper_mold_temp2
157,157,157,157,73769,0,0,0,0,4177,28,0,0,727.0,123,123,110.0,112.0,59.0,329.0,50.0,103.0,174.0,1449.0,183.0,286.0,1449.0,367.0,700.0,30.0,23,1,8917,2,,,0.0023202552925769,0.0,2019-03-12 09:01:06,cast_pressure,facility_operation_cycleTime,Coolant_temperature
158,158,158,158,73770,0,0,0,0,4189,29,0,0,727.0,123,123,110.0,112.0,58.0,330.0,44.0,105.0,174.0,1449.0,183.0,288.0,1449.0,368.0,699.0,30.0,23,1,8917,2,,,0.0020803427453314,0.0,2019-03-12 09:02:55,cast_pressure,facility_operation_cycleTime,lower_mold_temp1
159,159,159,159,73771,0,0,0,0,4191,30,0,0,728.0,128,129,105.0,106.0,48.0,324.0,47.0,113.0,166.0,1449.0,191.0,191.0,971.0,305.0,650.0,32.0,23,1,8722,2,,,0.0033227719832211,0.0,2019-03-12 09:03:04,cast_pressure,physical_strength,upper_mold_temp1
160,160,160,160,73772,0,0,0,0,4194,30,0,0,731.0,127,127,110.0,112.0,,318.0,50.0,140.0,120.0,1449.0,113.0,158.0,1449.0,368.0,711.0,32.0,6,1,8412,1,,,0.0012824746081605,0.0,2019-03-12 09:03:21,cast_pressure,molten_temp,biscuit_thickness
161,161,161,161,73773,0,0,0,0,4207,30,0,0,728.0,123,123,110.0,112.0,57.0,329.0,47.0,103.0,175.0,1449.0,183.0,288.0,1449.0,370.0,692.0,30.0,23,1,8917,2,,,0.0023097169229628,0.0,2019-03-12 09:05:01,cast_pressure,lower_mold_temp1,Coolant_temperature
162,162,162,162,73774,0,0,0,0,4209,31,0,0,728.0,125,127,105.0,106.0,48.0,325.0,45.0,113.0,167.0,1449.0,191.0,190.0,978.0,306.0,660.0,32.0,23,1,8722,2,,,0.0035857607144862,0.0,2019-03-12 09:05:08,cast_pressure,physical_strength,upper_mold_temp1
163,163,163,163,73775,0,0,0,0,4210,31,0,0,732.0,172,117,110.0,112.0,,317.0,54.0,194.0,118.0,1449.0,114.0,181.0,1449.0,397.0,731.0,32.0,6,1,8412,1,,,0.0002687574014998,0.0,2019-03-12 09:05:15,upper_mold_temp1,cast_pressure,molten_temp
164,164,164,164,73776,0,0,0,0,4225,31,0,0,728.0,122,123,110.0,112.0,56.0,329.0,44.0,103.0,175.0,1449.0,184.0,288.0,1449.0,370.0,696.0,30.0,23,1,8917,2,,,0.002070891772919,0.0,2019-03-12 09:07:03,cast_pressure,lower_mold_temp1,Coolant_temperature
165,165,165,165,73777,0,0,0,0,4227,32,0,0,728.0,123,125,105.0,106.0,47.0,325.0,53.0,113.0,168.0,1449.0,192.0,190.0,975.0,309.0,652.0,32.0,23,1,8722,2,,,0.0035857607144862,0.0,2019-03-12 09:07:09,cast_pressure,physical_strength,upper_mold_temp1
166,166,166,166,73778,0,0,0,0,4230,32,0,0,732.0,116,121,110.0,112.0,,331.0,53.0,204.0,116.0,1449.0,116.0,190.0,1449.0,406.0,733.0,32.0,6,1,8412,1,,,0.0002687574014998,0.0,2019-03-12 09:07:20,cast_pressure,upper_mold_temp1,high_section_speed
167,167,167,167,73779,0,0,0,0,4245,32,0,0,728.0,122,123,110.0,113.0,56.0,329.0,47.0,102.0,175.0,1449.0,184.0,286.0,1449.0,371.0,692.0,30.0,23,1,8917,2,,,0.0026085115247664,0.0,2019-03-12 09:09:10,cast_pressure,lower_mold_temp1,Coolant_temperature
168,168,168,168,73780,0,0,0,0,4248,33,0,0,732.0,122,124,110.0,112.0,,316.0,55.0,206.0,120.0,1449.0,117.0,193.0,1449.0,407.0,732.0,32.0,6,1,8412,1,,,0.0002687574014998,0.0,2019-03-12 09:09:27,upper_mold_temp1,cast_pressure,molten_temp
169,169,169,169,73781,0,0,0,0,4249,33,0,0,728.0,132,142,105.0,106.0,45.0,325.0,51.0,113.0,162.0,1449.0,185.0,190.0,994.0,298.0,660.0,32.0,23,1,8722,2,,,0.0066744959913194,0.0,2019-03-12 09:09:32,cast_pressure,physical_strength,upper_mold_temp1
170,170,170,170,73782,0,0,0,0,4262,33,0,0,728.0,122,123,110.0,112.0,54.0,329.0,47.0,108.0,175.0,1449.0,184.0,287.0,1449.0,372.0,694.0,30.0,23,1,8917,2,,,0.0023097169229628,0.0,2019-03-12 09:11:09,cast_pressure,lower_mold_temp1,Coolant_temperature
171,171,171,171,73783,0,0,0,0,4266,34,0,0,732.0,122,123,110.0,112.0,,317.0,54.0,205.0,120.0,1449.0,118.0,194.0,1449.0,412.0,728.0,32.0,6,1,8412,1,,,0.0002687574014998,0.0,2019-03-12 09:11:37,upper_mold_temp1,cast_pressure,molten_temp
172,172,172,172,73784,0,0,0,0,4267,34,0,0,729.0,132,125,105.0,106.0,44.0,325.0,52.0,112.0,166.0,1449.0,190.0,190.0,1010.0,302.0,661.0,32.0,23,1,8722,2,,,0.0033227719832211,0.0,2019-03-12 09:11:46,cast_pressure,physical_strength,upper_mold_temp1
173,173,173,173,73785,0,0,0,0,4281,34,0,0,729.0,122,123,110.0,112.0,54.0,330.0,49.0,103.0,176.0,1449.0,184.0,287.0,1449.0,370.0,692.0,30.0,23,1,8917,2,,,0.0027551632257032,0.0,2019-03-12 09:13:16,cast_pressure,lower_mold_temp1,Coolant_temperature
174,174,174,174,73786,0,0,0,0,4285,35,0,0,732.0,123,124,110.0,112.0,,317.0,56.0,206.0,121.0,1449.0,119.0,195.0,1449.0,412.0,731.0,32.0,6,1,8412,1,,,0.0002687574014998,0.0,2019-03-12 09:13:38,upper_mold_temp1,cast_pressure,molten_temp
